desc_tier_llm,salary_mid,experience_min_llm,edulevel_llm,state,sector
ai_integration,410000,5,-,California,Information Technology
none,150000,5,Bachelor's,Virginia,Management & Consulting
none,79650,4,High School,Texas,Manufacturing
none,85944,,-,Indiana,Aerospace & Defense
applied_ai,184137,,-,California,Information Technology
none,82500,1,Bachelor's,California,Manufacturing
ai_integration,106577,10,-,Massachusetts,Manufacturing
none,123350,3,-,Kentucky,"Construction, Repair & Maintenance Services"
none,152000,5,Bachelor's,Florida,Aerospace & Defense
none,117500,3,Bachelor's,Texas,Media & Communication
none,86000,5,High School,Unknown,Information Technology
applied_ai,107745,5,Bachelor's,Arizona,Financial Services
ai_integration,99200,3,Bachelor's,Washington State,Insurance
none,112500,,-,Arizona,Government & Public Administration
none,190000,2,Bachelor's,California,Manufacturing
none,75439,3,Bachelor's,Indiana,Aerospace & Defense
none,94347,5,Bachelor's,Florida,Restaurants & Food Service
none,86264,1,Bachelor's,Iowa,Manufacturing
none,113650,2,High School,New York State,Information Technology
none,106400,,-,Missouri,Aerospace & Defense
none,77500,3,-,New Jersey,Information Technology
none,82500,1,Bachelor's,California,Manufacturing
none,103633,5,-,Iowa,Manufacturing
none,115951,0,-,Massachusetts,Healthcare
none,244000,6,Bachelor's,California,Manufacturing
none,110000,3,Bachelor's,Maryland,Unknown
none,146250,1,Bachelor's,Washington State,Aerospace & Defense
none,144750,6,Bachelor's,California,Telecommunications
none,130000,,-,California,Manufacturing
ai_integration,179000,5,Bachelor's,Massachusetts,Healthcare
none,95000,10,-,Arizona,Unknown
none,96500,,-,Michigan,Manufacturing
none,135000,7,-,Unknown,Information Technology
none,87500,2,Bachelor's,Illinois,Manufacturing
none,117440,7,Bachelor's,Massachusetts,Manufacturing
applied_ai,105000,,-,Unknown,Healthcare
none,88700,0,High School,North Carolina,Pharmaceutical & Biotechnology
none,128867,5,Bachelor's,California,Manufacturing
ai_integration,55000,,-,Unknown,Unknown
none,136200,,-,Unknown,Information Technology
none,86000,8,High School,Unknown,Information Technology
none,115000,2,Bachelor's,California,Unknown
none,86000,6,Bachelor's,New Jersey,Aerospace & Defense
none,119200,5,Bachelor's,Colorado,Information Technology
applied_ai,184100,7,-,Texas,Information Technology
ai_integration,120000,5,-,North Carolina,Financial Services
none,82869,2,Bachelor's,North Dakota,Information Technology
none,170000,6,Bachelor's,Texas,Information Technology
none,137060,7,Bachelor's,Colorado,Telecommunications
none,136899,8,Bachelor's,Texas,Manufacturing
ai_integration,145000,3,-,Unknown,Information Technology
none,110953,,-,Maryland,Unknown
none,115850,5,Bachelor's,Indiana,Pharmaceutical & Biotechnology
none,78406,3,Bachelor's,Texas,Financial Services
none,138750,4,Bachelor's,Unknown,Information Technology
ai_integration,125000,8,Associate,Texas,Management & Consulting
ai_integration,113536,3,-,Texas,Information Technology
none,74017,2,Bachelor's,Georgia,Unknown
none,104100,3,Bachelor's,New York State,Pharmaceutical & Biotechnology
none,149500,8,Bachelor's,Illinois,Unknown
none,127500,3,Bachelor's,North Carolina,Human Resources & Staffing
none,90000,3,Bachelor's,Arizona,Aerospace & Defense
none,155000,,Bachelor's,California,Unknown
none,115000,3,Bachelor's,New Jersey,Pharmaceutical & Biotechnology
none,105339,5,-,Michigan,Education
none,75397,0,-,Indiana,Pharmaceutical & Biotechnology
none,170072,8,Bachelor's,Maryland,Unknown
none,101450,1,Bachelor's,Georgia,Information Technology
ai_integration,117386,2,-,California,Unknown
applied_ai,199500,7,Bachelor's,California,Aerospace & Defense
none,119155,5,-,Pennsylvania,Insurance
none,101854,3,Bachelor's,Virginia,Pharmaceutical & Biotechnology
none,135000,8,Bachelor's,Maryland,Information Technology
none,134000,3,Bachelor's,District of Columbia,Information Technology
none,133662,3,-,Maryland,Unknown
none,103392,3,Bachelor's,Michigan,Restaurants & Food Service
none,135000,8,Bachelor's,Unknown,Information Technology
none,116875,3,Bachelor's,Colorado,Telecommunications
none,99434,3,Bachelor's,Nevada,Hotels & Travel Accommodation
none,100333,6,Bachelor's,Virginia,Aerospace & Defense
none,72737,4,-,Pennsylvania,Retail & Wholesale
none,114000,5,Bachelor's,Pennsylvania,Manufacturing
none,75000,9,Bachelor's,Texas,Unknown
ai_integration,231500,8,-,California,Information Technology
none,126686,,Master's,Virginia,Unknown
none,85127,2,Bachelor's,Texas,Financial Services
none,178960,3,Bachelor's,California,Manufacturing
none,126180,5,Bachelor's,North Carolina,Retail & Wholesale
none,114635,5,Bachelor's,Kansas,Manufacturing
none,145000,1,Bachelor's,California,Aerospace & Defense
none,178960,,-,California,Manufacturing
none,80000,0,Bachelor's,New Jersey,Manufacturing
none,73361,3,Bachelor's,New Hampshire,Manufacturing
none,100149,0,Bachelor's,Louisiana,"Construction, Repair & Maintenance Services"
applied_ai,183255,8,-,California,Retail & Wholesale
none,114050,4,Bachelor's,California,Information Technology
none,134000,4,Bachelor's,Massachusetts,Pharmaceutical & Biotechnology
none,164500,3,Bachelor's,California,Telecommunications
none,117500,3,-,Texas,Unknown
none,80000,3,-,Idaho,Unknown
none,98577,2,Bachelor's,Washington State,Agriculture
none,98027,1,-,Utah,Information Technology
none,102500,3,Bachelor's,Indiana,Healthcare
none,131000,6,Bachelor's,Minnesota,Manufacturing
none,94995,4,Bachelor's,Massachusetts,Aerospace & Defense
none,124500,5,Bachelor's,California,Information Technology
none,125000,8,Bachelor's,California,Manufacturing
none,134200,5,-,Virginia,Aerospace & Defense
none,165360,8,Bachelor's,Illinois,Manufacturing
none,94250,,Bachelor's,Nevada,Retail & Wholesale
none,185000,5,Bachelor's,Georgia,Human Resources & Staffing
none,102500,8,-,Maryland,Management & Consulting
none,103174,8,-,Texas,Information Technology
none,102500,2,Bachelor's,New Mexico,Aerospace & Defense
none,94185,,-,New Jersey,Unknown
none,85070,0,Associate,Missouri,Insurance
none,105453,5,Bachelor's,Unknown,Pharmaceutical & Biotechnology
none,128937,2,Bachelor's,Massachusetts,Pharmaceutical & Biotechnology
applied_ai,209750,3,Bachelor's,California,Information Technology
none,150000,4,Bachelor's,California,Unknown
none,168100,8,Bachelor's,Colorado,Aerospace & Defense
none,130000,3,-,North Carolina,Human Resources & Staffing
none,134200,5,Bachelor's,Texas,Manufacturing
none,87500,1,Bachelor's,Ohio,Aerospace & Defense
ai_integration,183250,5,Bachelor's,Massachusetts,Retail & Wholesale
none,168100,5,Bachelor's,Florida,Aerospace & Defense
none,95321,,Bachelor's,Georgia,Information Technology
ai_integration,160000,3,Bachelor's,California,Transportation & Logistics
none,115666,,-,Delaware,Information Technology
none,190000,8,Bachelor's,Oregon,Unknown
none,187500,,-,California,Unknown
none,120539,5,Bachelor's,Texas,Manufacturing
none,148500,6,Bachelor's,Unknown,Manufacturing
none,93892,5,Bachelor's,Ohio,Manufacturing
none,89045,,Master's,Michigan,Media & Communication
none,142400,5,Bachelor's,Virginia,Information Technology
none,133500,3,-,California,Information Technology
applied_ai,167500,5,Master's,Maryland,Media & Communication
none,85000,4,Associate,Texas,Unknown
none,84896,2,Bachelor's,Nebraska,Pharmaceutical & Biotechnology
none,150000,5,Bachelor's,California,Aerospace & Defense
none,95000,0,Bachelor's,Colorado,Aerospace & Defense
none,105526,2,Bachelor's,Minnesota,Manufacturing
none,177616,5,Bachelor's,Washington State,Aerospace & Defense
applied_ai,244000,8,Bachelor's,California,Information Technology
none,101770,5,-,North Carolina,Unknown
applied_ai,209750,3,-,California,Information Technology
none,84227,3,-,Georgia,Financial Services
none,93099,5,Bachelor's,Virginia,Information Technology
none,160000,10,-,Texas,Financial Services
none,80000,6,-,Texas,Unknown
none,67500,3,Bachelor's,North Carolina,Human Resources & Staffing
ai_integration,146000,3,-,Unknown,Information Technology
none,135000,1,Bachelor's,California,Unknown
none,145588,2,Bachelor's,Washington State,Aerospace & Defense
ai_integration,219500,10,Bachelor's,California,Healthcare
ai_integration,135000,3,-,Unknown,Information Technology
none,78698,5,Bachelor's,Connecticut,Manufacturing
none,66000,3,Bachelor's,North Carolina,Human Resources & Staffing
none,123000,3,-,Iowa,Aerospace & Defense
none,94078,8,-,Florida,Information Technology
none,91686,2,Bachelor's,Indiana,Pharmaceutical & Biotechnology
none,114000,6,Bachelor's,Arizona,Manufacturing
none,94179,,Bachelor's,Michigan,Manufacturing
none,85000,0,Bachelor's,Arizona,Unknown
ai_integration,134550,3,-,Texas,Information Technology
ai_integration,114000,3,Bachelor's,Massachusetts,Aerospace & Defense
none,90081,2,-,Michigan,Unknown
none,116975,0,High School,District of Columbia,Management & Consulting
applied_ai,215000,12,Bachelor's,California,Insurance
ai_integration,89462,5,Bachelor's,New Hampshire,Management & Consulting
applied_ai,132307,3,High School,Utah,Manufacturing
ai_integration,105000,0,Bachelor's,California,Unknown
none,124900,6,Bachelor's,Illinois,Management & Consulting
none,130000,2,Bachelor's,California,Retail & Wholesale
none,105555,,-,Minnesota,Manufacturing
none,87583,3,Bachelor's,Oregon,Manufacturing
none,94500,5,-,New Jersey,Information Technology
ai_integration,132000,5,Bachelor's,California,Healthcare
none,98438,3,Bachelor's,Illinois,Manufacturing
none,95000,,Bachelor's,New York State,Manufacturing
none,115850,8,Bachelor's,Indiana,Pharmaceutical & Biotechnology
none,135000,3,-,New York State,Financial Services
none,95177,0,Bachelor's,Georgia,Information Technology
none,157500,3,-,Colorado,Management & Consulting
ai_integration,90864,0,High School,Maryland,Aerospace & Defense
core_ai,100558,8,PhD,Texas,Information Technology
none,70000,0,Bachelor's,California,Pharmaceutical & Biotechnology
none,102600,2,Bachelor's,Massachusetts,Manufacturing
ai_integration,122500,5,Bachelor's,New York State,Financial Services
none,93605,,Bachelor's,Ohio,Agriculture
ai_integration,122100,3,Bachelor's,Unknown,Information Technology
ai_integration,108223,5,-,Unknown,Unknown
none,194000,12,Bachelor's,Maryland,Information Technology
none,120000,8,Bachelor's,Maryland,Information Technology
none,160000,3,Bachelor's,California,Unknown
none,157500,5,Bachelor's,Unknown,Information Technology
none,79144,5,-,Florida,Information Technology
none,105068,4,-,California,Media & Communication
none,159000,3,-,New York State,Financial Services
none,128000,1,Bachelor's,California,Information Technology
none,122584,8,Bachelor's,Tennessee,Information Technology
none,121125,,-,North Carolina,Financial Services
none,117685,10,Bachelor's,North Carolina,Pharmaceutical & Biotechnology
none,98312,5,Bachelor's,Virginia,Unknown
none,126341,11,Bachelor's,Virginia,Information Technology
none,102400,0,Bachelor's,Delaware,Information Technology
ai_integration,175000,3,Bachelor's,California,Aerospace & Defense
none,125460,4,Bachelor's,Colorado,Pharmaceutical & Biotechnology
none,125478,,-,Texas,Management & Consulting
none,80568,5,Bachelor's,Virginia,Unknown
applied_ai,139100,2,Bachelor's,California,Information Technology
none,128445,5,-,Iowa,Unknown
none,200000,5,-,Maryland,Government & Public Administration
none,162500,,-,Maryland,Unknown
none,185000,5,Bachelor's,California,Manufacturing
none,112532,5,Bachelor's,Oregon,Information Technology
none,108773,,Bachelor's,California,"Construction, Repair & Maintenance Services"
none,97080,5,Bachelor's,Texas,Human Resources & Staffing
applied_ai,135000,3,-,Unknown,Real Estate
none,139485,5,Bachelor's,Colorado,Aerospace & Defense
none,114869,,Bachelor's,District of Columbia,Information Technology
none,66250,,-,Minnesota,Management & Consulting
ai_integration,123100,3,Bachelor's,California,Information Technology
ai_integration,101403,8,-,Kansas,Financial Services
none,89260,7,Bachelor's,Florida,Government & Public Administration
none,85724,4,Bachelor's,Georgia,Financial Services
none,90527,3,Bachelor's,Massachusetts,Information Technology
none,141444,,-,California,Unknown
ai_integration,145000,8,Bachelor's,District of Columbia,Information Technology
none,100662,3,High School,New York State,Unknown
ai_integration,126250,,-,California,Information Technology
none,162500,10,-,Maryland,Information Technology
none,130287,5,-,North Carolina,Information Technology
none,213120,4,-,California,Manufacturing
ai_integration,110297,,-,Illinois,Information Technology
ai_integration,165880,10,Bachelor's,Illinois,Manufacturing
none,121715,10,Bachelor's,Maryland,Pharmaceutical & Biotechnology
none,88074,4,-,Massachusetts,Information Technology
none,102700,,-,Unknown,Information Technology
ai_integration,130000,3,-,California,Manufacturing
none,94983,2,Bachelor's,California,Information Technology
none,103549,3,-,Texas,Information Technology
none,143000,2,Bachelor's,Colorado,Information Technology
none,95000,1,Bachelor's,Colorado,Aerospace & Defense
none,121383,2,-,California,Management & Consulting
none,75412,5,Bachelor's,Virginia,Information Technology
none,82196,3,Bachelor's,New Jersey,Media & Communication
ai_integration,100000,5,Bachelor's,New York State,Nonprofit & NGO
none,98438,5,Bachelor's,Illinois,Manufacturing
none,107775,8,Bachelor's,Texas,Manufacturing
none,104704,5,Bachelor's,Arizona,Unknown
ai_integration,212500,,-,California,Unknown
none,74520,1,Bachelor's,Texas,Information Technology
none,78885,8,Bachelor's,Texas,Information Technology
none,84725,,-,Alabama,Aerospace & Defense
none,91859,3,-,North Carolina,Unknown
none,85000,1,Bachelor's,California,Information Technology
ai_integration,125238,5,-,California,Information Technology
none,162500,2,Bachelor's,Maryland,Unknown
none,134533,5,Bachelor's,Michigan,Manufacturing
none,76396,3,-,Texas,Unknown
ai_integration,120000,7,-,Unknown,Unknown
none,100000,,Associate,Maine,Manufacturing
none,115348,2,Bachelor's,New York State,Unknown
ai_integration,102863,0,Bachelor's,Illinois,Telecommunications
ai_integration,224950,6,-,Washington State,Information Technology
none,115991,5,Bachelor's,Texas,Financial Services
none,137500,5,Bachelor's,New Jersey,Pharmaceutical & Biotechnology
none,188100,2,Bachelor's,Washington State,Information Technology
none,107546,,Bachelor's,Texas,"Energy, Mining & Utilities"
none,81154,0,Bachelor's,Minnesota,Manufacturing
none,147500,,-,Michigan,Unknown
none,88443,5,-,Maryland,Aerospace & Defense
none,81039,7,-,New Jersey,Unknown
none,80344,,Bachelor's,New Jersey,Management & Consulting
applied_ai,135000,5,Bachelor's,New York State,Information Technology
none,116201,3,-,California,Unknown
none,127500,7,-,New York State,Media & Communication
none,124456,3,Bachelor's,California,Information Technology
none,100000,7,-,Michigan,Human Resources & Staffing
none,180000,5,-,Virginia,Information Technology
none,120000,0,-,California,Manufacturing
none,135000,3,Bachelor's,Washington State,Human Resources & Staffing
none,97636,7,Bachelor's,Michigan,Human Resources & Staffing
none,93983,0,Master's,Texas,Unknown
